"Tumor_Sample_Barcode"	"total"	"cohort"	"total_perMB"
"TCGA-MN-A4N1-01A-11D-A24P-08"	393	"Lung Adeno"	10.9776536312849
"TCGA-86-7711-01A-11D-2063-08"	392	"Lung Adeno"	10.9497206703911
"TCGA-44-7671-01A-11D-2063-08"	391	"Lung Adeno"	10.9217877094972
"TCGA-91-A4BC-01A-11D-A24D-08"	389	"Lung Adeno"	10.8659217877095
"TCGA-MN-A4N5-01A-11D-A24P-08"	388	"Lung Adeno"	10.8379888268156
"TCGA-44-6144-01A-11D-1753-08"	385	"Lung Adeno"	10.7541899441341
"TCGA-55-8094-01A-11D-2238-08"	383	"Lung Adeno"	10.6983240223464
"TCGA-95-7562-01A-11D-2238-08"	383	"Lung Adeno"	10.6983240223464
"TCGA-55-5899-01A-11D-1625-08"	382	"Lung Adeno"	10.6703910614525
"TCGA-NJ-A4YI-01A-11D-A25L-08"	379	"Lung Adeno"	10.586592178771
"TCGA-55-8203-01A-11D-2238-08"	375	"Lung Adeno"	10.4748603351955
"TCGA-99-8028-01A-11D-2238-08"	373	"Lung Adeno"	10.4189944134078
"TCGA-MP-A4TF-01A-11D-A25L-08"	371	"Lung Adeno"	10.3631284916201
"TCGA-35-5375-01A-01D-1625-08"	370	"Lung Adeno"	10.3351955307263
"TCGA-44-6776-01A-11D-1855-08"	366	"Lung Adeno"	10.2234636871508
"TCGA-55-8299-01A-11D-2284-08"	360	"Lung Adeno"	10.0558659217877
"TCGA-86-7701-01A-11D-2167-08"	360	"Lung Adeno"	10.0558659217877
"TCGA-44-2662-01A-01D-A271-08"	359	"Lung Adeno"	10.0279329608939
"TCGA-05-4405-01A-21D-1855-08"	357	"Lung Adeno"	9.97206703910615
"TCGA-49-AAR2-01A-11D-A397-08"	357	"Lung Adeno"	9.97206703910615
"TCGA-78-7150-01A-21D-2036-08"	357	"Lung Adeno"	9.97206703910615
"TCGA-99-8032-01A-11D-2238-08"	357	"Lung Adeno"	9.97206703910615
"TCGA-50-5941-01A-11D-1753-08"	356	"Lung Adeno"	9.94413407821229
"TCGA-44-3396-01A-01D-1553-08"	354	"Lung Adeno"	9.88826815642458
"TCGA-55-A48X-01A-11D-A24D-08"	350	"Lung Adeno"	9.77653631284916
"TCGA-97-7938-01A-11D-2167-08"	350	"Lung Adeno"	9.77653631284916
"TCGA-MP-A4T4-01A-11D-A25L-08"	347	"Lung Adeno"	9.6927374301676
"TCGA-97-A4M0-01A-11D-A24P-08"	339	"Lung Adeno"	9.46927374301676
"TCGA-05-5428-01A-01D-1625-08"	335	"Lung Adeno"	9.35754189944134
"TCGA-49-4487-01A-21D-1855-08"	335	"Lung Adeno"	9.35754189944134
"TCGA-44-3398-01A-01D-1105-08"	333	"Lung Adeno"	9.30167597765363
"TCGA-80-5608-01A-31D-1945-08"	333	"Lung Adeno"	9.30167597765363
"TCGA-78-7146-01A-11D-2036-08"	330	"Lung Adeno"	9.21787709497207
"TCGA-50-5066-02A-11D-2107-08"	329	"Lung Adeno"	9.18994413407821
"TCGA-75-6211-01A-11D-1753-08"	329	"Lung Adeno"	9.18994413407821
"TCGA-73-4666-01A-01D-1265-08"	328	"Lung Adeno"	9.16201117318436
"TCGA-55-A491-01A-11D-A24D-08"	321	"Lung Adeno"	8.96648044692738
"TCGA-78-7542-01A-21D-2063-08"	317	"Lung Adeno"	8.85474860335196
"TCGA-86-A456-01A-11D-A24D-08"	317	"Lung Adeno"	8.85474860335196
"TCGA-64-5779-01A-01D-1625-08"	316	"Lung Adeno"	8.8268156424581
"TCGA-73-4670-01A-01D-1265-08"	315	"Lung Adeno"	8.79888268156425
"TCGA-73-4658-01A-01D-1753-08"	309	"Lung Adeno"	8.63128491620112
"TCGA-55-8208-01A-11D-2238-08"	308	"Lung Adeno"	8.60335195530726
"TCGA-MP-A4TA-01A-21D-A24P-08"	305	"Lung Adeno"	8.5195530726257
"TCGA-05-4250-01A-01D-1105-08"	304	"Lung Adeno"	8.49162011173184
"TCGA-MP-A4TK-01A-11D-A24P-08"	304	"Lung Adeno"	8.49162011173184
"TCGA-55-A48Y-01A-11D-A24D-08"	303	"Lung Adeno"	8.46368715083799
"TCGA-78-7147-01A-11D-2036-08"	299	"Lung Adeno"	8.35195530726257
"TCGA-44-7672-01A-11D-2063-08"	298	"Lung Adeno"	8.32402234636872
"TCGA-55-7913-01B-11D-2238-08"	298	"Lung Adeno"	8.32402234636872
"TCGA-78-7156-01A-11D-2036-08"	298	"Lung Adeno"	8.32402234636872
"TCGA-86-7713-01A-11D-2063-08"	296	"Lung Adeno"	8.26815642458101
"TCGA-78-7159-01A-11D-2036-08"	290	"Lung Adeno"	8.10055865921788
"TCGA-05-4249-01A-01D-1105-08"	289	"Lung Adeno"	8.07262569832402
"TCGA-J2-A4AD-01A-11D-A24D-08"	289	"Lung Adeno"	8.07262569832402
"TCGA-55-1595-01A-01D-0969-08"	286	"Lung Adeno"	7.98882681564246
"TCGA-49-4514-01A-21D-1855-08"	285	"Lung Adeno"	7.9608938547486
"TCGA-35-4122-01A-01D-1105-08"	284	"Lung Adeno"	7.93296089385475
"TCGA-50-5045-01A-01D-1625-08"	284	"Lung Adeno"	7.93296089385475
"TCGA-MP-A4SV-01A-11D-A24P-08"	284	"Lung Adeno"	7.93296089385475
"TCGA-L4-A4E5-01A-11D-A24P-08"	283	"Lung Adeno"	7.90502793296089
"TCGA-55-7910-01A-11D-2167-08"	280	"Lung Adeno"	7.82122905027933
"TCGA-91-8499-01A-11D-2393-08"	278	"Lung Adeno"	7.76536312849162
"TCGA-50-6593-01A-11D-1753-08"	276	"Lung Adeno"	7.70949720670391
"TCGA-05-4417-01A-22D-1855-08"	274	"Lung Adeno"	7.6536312849162
"TCGA-55-8207-01A-11D-2238-08"	273	"Lung Adeno"	7.62569832402235
"TCGA-86-7955-01A-11D-2184-08"	271	"Lung Adeno"	7.56983240223464
"TCGA-44-7659-01A-11D-2063-08"	270	"Lung Adeno"	7.54189944134078
"TCGA-44-A479-01A-31D-A24D-08"	270	"Lung Adeno"	7.54189944134078
"TCGA-49-6761-01A-31D-1945-08"	270	"Lung Adeno"	7.54189944134078
"TCGA-50-5931-01A-11D-1753-08"	270	"Lung Adeno"	7.54189944134078
"TCGA-55-8510-01A-11D-2393-08"	267	"Lung Adeno"	7.45810055865922
"TCGA-97-A4M7-01A-11D-A24P-08"	266	"Lung Adeno"	7.43016759776536
"TCGA-69-8255-01A-11D-2284-08"	262	"Lung Adeno"	7.31843575418994
"TCGA-49-4488-01A-01D-1753-08"	260	"Lung Adeno"	7.26256983240224
"TCGA-86-8674-01A-21D-2393-08"	259	"Lung Adeno"	7.23463687150838
"TCGA-50-6592-01A-11D-1753-08"	258	"Lung Adeno"	7.20670391061453
"TCGA-86-8056-01A-11D-2238-08"	257	"Lung Adeno"	7.17877094972067
"TCGA-55-6972-01A-11D-1945-08"	255	"Lung Adeno"	7.12290502793296
"TCGA-86-8672-01A-21D-2393-08"	255	"Lung Adeno"	7.12290502793296
"TCGA-50-5066-01A-01D-1625-08"	254	"Lung Adeno"	7.09497206703911
"TCGA-05-4430-01A-02D-1265-08"	253	"Lung Adeno"	7.06703910614525
"TCGA-38-4629-01A-02D-1265-08"	253	"Lung Adeno"	7.06703910614525
"TCGA-55-8301-01A-11D-2284-08"	253	"Lung Adeno"	7.06703910614525
"TCGA-67-4679-01B-01D-1753-08"	253	"Lung Adeno"	7.06703910614525
"TCGA-55-A492-01A-11D-A24D-08"	251	"Lung Adeno"	7.01117318435754
"TCGA-L9-A5IP-01A-21D-A397-08"	251	"Lung Adeno"	7.01117318435754
"TCGA-62-A46P-01A-11D-A24D-08"	249	"Lung Adeno"	6.95530726256983
"TCGA-91-6831-01A-11D-1855-08"	248	"Lung Adeno"	6.92737430167598
"TCGA-05-4420-01A-01D-1265-08"	246	"Lung Adeno"	6.87150837988827
"TCGA-97-7546-01A-11D-2036-08"	243	"Lung Adeno"	6.7877094972067
"TCGA-78-7158-01A-11D-2036-08"	239	"Lung Adeno"	6.67597765363129
"TCGA-97-8172-01A-11D-2284-08"	239	"Lung Adeno"	6.67597765363129
"TCGA-55-8514-01A-11D-2393-08"	237	"Lung Adeno"	6.62011173184358
"TCGA-05-4418-01A-01D-1265-08"	236	"Lung Adeno"	6.59217877094972
"TCGA-35-4123-01A-01D-1105-08"	234	"Lung Adeno"	6.53631284916201
"TCGA-38-4626-01A-01D-1553-08"	233	"Lung Adeno"	6.50837988826816
"TCGA-69-7973-01A-11D-2184-08"	233	"Lung Adeno"	6.50837988826816
"TCGA-91-6830-01A-11D-1945-08"	231	"Lung Adeno"	6.45251396648045
"TCGA-49-6742-01A-11D-1855-08"	230	"Lung Adeno"	6.42458100558659
"TCGA-50-7109-01A-11D-2036-08"	230	"Lung Adeno"	6.42458100558659
"TCGA-55-A493-01A-11D-A24D-08"	228	"Lung Adeno"	6.36871508379888
"TCGA-L9-A443-01A-12D-A24D-08"	226	"Lung Adeno"	6.31284916201117
"TCGA-MP-A4TC-01A-11D-A24P-08"	225	"Lung Adeno"	6.28491620111732
"TCGA-86-8281-01A-11D-2284-08"	223	"Lung Adeno"	6.22905027932961
"TCGA-05-4395-01A-01D-1265-08"	221	"Lung Adeno"	6.1731843575419
"TCGA-73-4677-01A-01D-1265-08"	221	"Lung Adeno"	6.1731843575419
"TCGA-NJ-A55R-01A-11D-A25L-08"	221	"Lung Adeno"	6.1731843575419
"TCGA-78-7540-01A-11D-2063-08"	219	"Lung Adeno"	6.11731843575419
"TCGA-44-5643-01A-01D-1625-08"	217	"Lung Adeno"	6.06145251396648
"TCGA-55-8085-01A-11D-2238-08"	217	"Lung Adeno"	6.06145251396648
"TCGA-49-6744-01A-11D-1855-08"	214	"Lung Adeno"	5.97765363128492
"TCGA-78-8660-01A-11D-2393-08"	214	"Lung Adeno"	5.97765363128492
"TCGA-95-A4VK-01A-11D-A25L-08"	214	"Lung Adeno"	5.97765363128492
"TCGA-55-7727-01A-11D-2167-08"	212	"Lung Adeno"	5.92178770949721
"TCGA-55-7724-01A-11D-2167-08"	211	"Lung Adeno"	5.89385474860335
"TCGA-55-6987-01A-11D-1945-08"	210	"Lung Adeno"	5.8659217877095
"TCGA-78-7148-01A-11D-2036-08"	208	"Lung Adeno"	5.81005586592179
"TCGA-55-A494-01A-11D-A24P-08"	207	"Lung Adeno"	5.78212290502793
"TCGA-75-7027-01A-11D-1945-08"	207	"Lung Adeno"	5.78212290502793
"TCGA-55-6982-01A-11D-1945-08"	206	"Lung Adeno"	5.75418994413408
"TCGA-44-A47A-01A-21D-A24D-08"	204	"Lung Adeno"	5.69832402234637
"TCGA-83-5908-01A-21D-2284-08"	204	"Lung Adeno"	5.69832402234637
"TCGA-MP-A4TI-01A-21D-A24P-08"	204	"Lung Adeno"	5.69832402234637
"TCGA-55-7911-01A-11D-2167-08"	202	"Lung Adeno"	5.64245810055866
"TCGA-95-7944-01A-11D-2184-08"	202	"Lung Adeno"	5.64245810055866
"TCGA-05-4389-01A-01D-1265-08"	201	"Lung Adeno"	5.6145251396648
"TCGA-73-4662-01A-01D-1265-08"	198	"Lung Adeno"	5.53072625698324
"TCGA-78-7154-01A-11D-2036-08"	198	"Lung Adeno"	5.53072625698324
"TCGA-93-7348-01A-21D-2036-08"	198	"Lung Adeno"	5.53072625698324
"TCGA-44-6147-01A-31D-A27T-08"	197	"Lung Adeno"	5.50279329608939
"TCGA-55-6971-01A-11D-1945-08"	197	"Lung Adeno"	5.50279329608939
"TCGA-86-8054-01A-11D-2238-08"	197	"Lung Adeno"	5.50279329608939
"TCGA-55-8614-01A-11D-2393-08"	196	"Lung Adeno"	5.47486033519553
"TCGA-44-3917-01A-01D-A271-08"	195	"Lung Adeno"	5.44692737430168
"TCGA-55-6981-01A-11D-1945-08"	195	"Lung Adeno"	5.44692737430168
"TCGA-64-1677-01A-01W-0928-08"	189	"Lung Adeno"	5.27932960893855
"TCGA-78-7166-01A-12D-2063-08"	189	"Lung Adeno"	5.27932960893855
"TCGA-80-5611-01A-01D-1625-08"	187	"Lung Adeno"	5.22346368715084
"TCGA-55-8204-01A-11D-2238-08"	185	"Lung Adeno"	5.16759776536313
"TCGA-05-4244-01A-01D-1105-08"	184	"Lung Adeno"	5.13966480446927
"TCGA-97-A4M3-01A-11D-A24P-08"	184	"Lung Adeno"	5.13966480446927
"TCGA-75-7031-01A-11D-1945-08"	182	"Lung Adeno"	5.08379888268156
"TCGA-49-4505-01A-01D-1931-08"	181	"Lung Adeno"	5.05586592178771
"TCGA-67-3770-01A-01D-0969-08"	181	"Lung Adeno"	5.05586592178771
"TCGA-86-7954-01A-11D-2184-08"	181	"Lung Adeno"	5.05586592178771
"TCGA-91-7771-01A-11D-2167-08"	181	"Lung Adeno"	5.05586592178771
"TCGA-05-4415-01A-22D-1855-08"	180	"Lung Adeno"	5.02793296089385
"TCGA-73-4659-01A-01D-1265-08"	180	"Lung Adeno"	5.02793296089385
"TCGA-78-7145-01A-11D-2036-08"	180	"Lung Adeno"	5.02793296089385
"TCGA-49-4507-01A-01D-1265-08"	176	"Lung Adeno"	4.91620111731844
"TCGA-78-7152-01A-11D-2036-08"	176	"Lung Adeno"	4.91620111731844
"TCGA-55-1596-01A-01D-1040-01"	169	"Lung Adeno"	4.72067039106145
"TCGA-67-6217-01A-11D-1753-08"	169	"Lung Adeno"	4.72067039106145
"TCGA-75-5146-01A-01D-1625-08"	167	"Lung Adeno"	4.66480446927374
"TCGA-55-6970-01A-11D-1945-08"	166	"Lung Adeno"	4.63687150837989
"TCGA-78-7161-01A-11D-2036-08"	166	"Lung Adeno"	4.63687150837989
"TCGA-62-A46R-01A-11D-A24D-08"	165	"Lung Adeno"	4.60893854748603
"TCGA-49-4494-01A-01D-1265-08"	163	"Lung Adeno"	4.55307262569832
"TCGA-55-1594-01A-01D-1040-01"	163	"Lung Adeno"	4.55307262569832
"TCGA-99-8033-01A-11D-2238-08"	162	"Lung Adeno"	4.52513966480447
"TCGA-55-7914-01A-11D-2167-08"	159	"Lung Adeno"	4.44134078212291
"TCGA-55-8508-01A-11D-2393-08"	159	"Lung Adeno"	4.44134078212291
"TCGA-44-2655-01A-01D-1553-08"	158	"Lung Adeno"	4.41340782122905
"TCGA-75-5125-01A-01D-1753-08"	157	"Lung Adeno"	4.3854748603352
"TCGA-MP-A4SY-01A-21D-A24P-08"	157	"Lung Adeno"	4.3854748603352
"TCGA-97-7547-01A-11D-2036-08"	155	"Lung Adeno"	4.32960893854749
"TCGA-50-5072-01A-21D-1855-08"	151	"Lung Adeno"	4.21787709497207
"TCGA-97-8174-01A-11D-2284-08"	151	"Lung Adeno"	4.21787709497207
"TCGA-O1-A52J-01A-11D-A25L-08"	148	"Lung Adeno"	4.1340782122905
"TCGA-55-7227-01A-11D-2036-08"	145	"Lung Adeno"	4.05027932960894
"TCGA-97-A4LX-01A-11D-A24P-08"	145	"Lung Adeno"	4.05027932960894
"TCGA-97-8179-01A-11D-2284-08"	144	"Lung Adeno"	4.02234636871508
"TCGA-49-4486-01A-01D-1265-08"	142	"Lung Adeno"	3.96648044692737
"TCGA-64-5815-01A-01D-1625-08"	142	"Lung Adeno"	3.96648044692737
"TCGA-97-A4M5-01A-11D-A24P-08"	142	"Lung Adeno"	3.96648044692737
"TCGA-78-7633-01A-11D-2063-08"	141	"Lung Adeno"	3.93854748603352
"TCGA-95-7948-01A-11D-2184-08"	141	"Lung Adeno"	3.93854748603352
"TCGA-86-8359-01A-11D-2323-08"	139	"Lung Adeno"	3.88268156424581
"TCGA-78-7535-01A-11D-2063-08"	138	"Lung Adeno"	3.85474860335196
"TCGA-J2-8194-01A-11D-2238-08"	138	"Lung Adeno"	3.85474860335196
"TCGA-53-7813-01A-11D-2167-08"	137	"Lung Adeno"	3.8268156424581
"TCGA-78-7149-01A-11D-2036-08"	136	"Lung Adeno"	3.79888268156425
"TCGA-55-7903-01A-11D-2167-08"	134	"Lung Adeno"	3.74301675977654
"TCGA-05-5423-01A-01D-1625-08"	133	"Lung Adeno"	3.71508379888268
"TCGA-97-8176-01A-11D-2393-08"	132	"Lung Adeno"	3.68715083798883
"TCGA-44-A4SU-01A-11D-A24P-08"	130	"Lung Adeno"	3.63128491620112
"TCGA-55-8096-01A-11D-2238-08"	130	"Lung Adeno"	3.63128491620112
"TCGA-69-8253-01A-11D-2284-08"	129	"Lung Adeno"	3.60335195530726
"TCGA-78-7537-01A-11D-2063-08"	129	"Lung Adeno"	3.60335195530726
"TCGA-NJ-A4YG-01A-22D-A25L-08"	128	"Lung Adeno"	3.57541899441341
"TCGA-49-AAR3-01A-11D-A410-08"	126	"Lung Adeno"	3.5195530726257
"TCGA-55-6712-01A-11D-1855-08"	124	"Lung Adeno"	3.46368715083799
"TCGA-64-5774-01A-01D-1625-08"	124	"Lung Adeno"	3.46368715083799
"TCGA-MP-A4T7-01A-11D-A24P-08"	124	"Lung Adeno"	3.46368715083799
"TCGA-55-7815-01A-11D-2167-08"	123	"Lung Adeno"	3.43575418994413
"TCGA-91-6840-01A-11D-1945-08"	122	"Lung Adeno"	3.40782122905028
"TCGA-NJ-A55O-01A-11D-A25L-08"	122	"Lung Adeno"	3.40782122905028
"TCGA-05-4403-01A-01D-1265-08"	121	"Lung Adeno"	3.37988826815642
"TCGA-MP-A4TE-01A-22D-A25L-08"	121	"Lung Adeno"	3.37988826815642
"TCGA-49-AAR0-01A-21D-A397-08"	120	"Lung Adeno"	3.35195530726257
"TCGA-4B-A93V-01A-11D-A397-08"	120	"Lung Adeno"	3.35195530726257
"TCGA-49-6745-01A-11D-1855-08"	119	"Lung Adeno"	3.32402234636872
"TCGA-50-5044-01A-21D-1855-08"	119	"Lung Adeno"	3.32402234636872
"TCGA-55-6642-01A-11D-1855-08"	117	"Lung Adeno"	3.26815642458101
"TCGA-05-4402-01A-01D-1265-08"	116	"Lung Adeno"	3.24022346368715
"TCGA-44-6775-01A-31D-A27T-08"	116	"Lung Adeno"	3.24022346368715
"TCGA-62-8394-01A-11D-2323-08"	116	"Lung Adeno"	3.24022346368715
"TCGA-86-8669-01A-11D-2393-08"	115	"Lung Adeno"	3.2122905027933
"TCGA-L9-A743-01A-43D-A397-08"	115	"Lung Adeno"	3.2122905027933
"TCGA-05-4384-01A-01D-1753-08"	114	"Lung Adeno"	3.18435754189944
"TCGA-49-4506-01A-01D-1265-08"	113	"Lung Adeno"	3.15642458100559
"TCGA-75-5122-01A-01D-1753-08"	113	"Lung Adeno"	3.15642458100559
"TCGA-55-7725-01A-11D-2167-08"	112	"Lung Adeno"	3.12849162011173
"TCGA-38-4628-01A-01D-1265-08"	111	"Lung Adeno"	3.10055865921788
"TCGA-38-4630-01A-01D-1265-08"	110	"Lung Adeno"	3.07262569832402
"TCGA-78-7153-01A-11D-2036-08"	110	"Lung Adeno"	3.07262569832402
"TCGA-80-5607-01A-31D-1945-08"	109	"Lung Adeno"	3.04469273743017
"TCGA-95-A4VP-01A-21D-A25L-08"	107	"Lung Adeno"	2.98882681564246
"TCGA-50-5936-01A-11D-1625-08"	106	"Lung Adeno"	2.9608938547486
"TCGA-55-7726-01A-11D-2167-08"	105	"Lung Adeno"	2.93296089385475
"TCGA-62-A46S-01A-11D-A24D-08"	104	"Lung Adeno"	2.90502793296089
"TCGA-93-7347-01A-11D-2184-08"	104	"Lung Adeno"	2.90502793296089
"TCGA-MP-A4T8-01A-11D-A24P-08"	104	"Lung Adeno"	2.90502793296089
"TCGA-MP-A4TH-01A-31D-A25L-08"	104	"Lung Adeno"	2.90502793296089
"TCGA-05-5715-01A-01D-1625-08"	103	"Lung Adeno"	2.87709497206704
"TCGA-62-A470-01A-11D-A24D-08"	103	"Lung Adeno"	2.87709497206704
"TCGA-35-3615-01A-01D-1040-01"	102	"Lung Adeno"	2.84916201117318
"TCGA-55-6983-01A-11D-1945-08"	102	"Lung Adeno"	2.84916201117318
"TCGA-93-A4JQ-01A-11D-A24P-08"	102	"Lung Adeno"	2.84916201117318
"TCGA-S2-AA1A-01A-12D-A397-08"	102	"Lung Adeno"	2.84916201117318
"TCGA-78-7167-01A-11D-2063-08"	100	"Lung Adeno"	2.79329608938548
"TCGA-91-6849-01A-11D-1945-08"	100	"Lung Adeno"	2.79329608938548
"TCGA-50-5051-01A-21D-1855-08"	99	"Lung Adeno"	2.76536312849162
"TCGA-67-6215-01A-11D-1753-08"	99	"Lung Adeno"	2.76536312849162
"TCGA-55-8615-01A-11D-2393-08"	98	"Lung Adeno"	2.73743016759777
"TCGA-44-3919-01A-02D-1458-08"	97	"Lung Adeno"	2.70949720670391
"TCGA-55-8097-01A-11D-2238-08"	97	"Lung Adeno"	2.70949720670391
"TCGA-NJ-A55A-01A-11D-A25L-08"	97	"Lung Adeno"	2.70949720670391
"TCGA-73-7498-01A-12D-2184-08"	94	"Lung Adeno"	2.62569832402235
"TCGA-50-6595-01A-12D-1855-08"	93	"Lung Adeno"	2.59776536312849
"TCGA-67-3774-01A-01D-1040-01"	93	"Lung Adeno"	2.59776536312849
"TCGA-78-8655-01A-11D-2393-08"	93	"Lung Adeno"	2.59776536312849
"TCGA-67-3773-01A-01D-1040-01"	92	"Lung Adeno"	2.56983240223464
"TCGA-86-8278-01A-11D-2284-08"	92	"Lung Adeno"	2.56983240223464
"TCGA-44-6779-01A-11D-1855-08"	91	"Lung Adeno"	2.54189944134078
"TCGA-50-5935-01A-11D-1753-08"	87	"Lung Adeno"	2.43016759776536
"TCGA-62-A471-01A-12D-A24D-08"	86	"Lung Adeno"	2.40223463687151
"TCGA-97-7941-01A-11D-2184-08"	86	"Lung Adeno"	2.40223463687151
"TCGA-55-7728-01A-11D-2184-08"	85	"Lung Adeno"	2.37430167597765
"TCGA-95-8494-01A-11D-2323-08"	85	"Lung Adeno"	2.37430167597765
"TCGA-95-8039-01A-11D-2238-08"	84	"Lung Adeno"	2.3463687150838
"TCGA-38-7271-01A-11D-2036-08"	83	"Lung Adeno"	2.31843575418994
"TCGA-50-5068-01A-01D-1625-08"	83	"Lung Adeno"	2.31843575418994
"TCGA-50-6673-01A-11D-1945-08"	82	"Lung Adeno"	2.29050279329609
"TCGA-55-6975-01A-11D-1945-08"	81	"Lung Adeno"	2.26256983240223
"TCGA-73-4676-01A-01D-1753-08"	81	"Lung Adeno"	2.26256983240223
"TCGA-J2-A4AG-01A-11D-A24D-08"	81	"Lung Adeno"	2.26256983240223
"TCGA-05-5420-01A-01D-1625-08"	80	"Lung Adeno"	2.23463687150838
"TCGA-75-6206-01A-11D-1753-08"	80	"Lung Adeno"	2.23463687150838
"TCGA-MP-A4TJ-01A-51D-A25L-08"	80	"Lung Adeno"	2.23463687150838
"TCGA-44-A47F-01A-11D-A24D-08"	78	"Lung Adeno"	2.17877094972067
"TCGA-91-6835-01A-11D-1855-08"	78	"Lung Adeno"	2.17877094972067
"TCGA-69-7764-01A-11D-2167-08"	77	"Lung Adeno"	2.15083798882682
"TCGA-71-8520-01A-11D-2393-08"	77	"Lung Adeno"	2.15083798882682
"TCGA-44-6146-01A-31D-A27T-08"	75	"Lung Adeno"	2.09497206703911
"TCGA-55-8090-01A-11D-2238-08"	75	"Lung Adeno"	2.09497206703911
"TCGA-64-1681-01A-11D-2063-08"	75	"Lung Adeno"	2.09497206703911
"TCGA-44-2665-01A-01D-A271-08"	74	"Lung Adeno"	2.06703910614525
"TCGA-50-5939-01A-11D-1625-08"	74	"Lung Adeno"	2.06703910614525
"TCGA-50-8459-01A-11D-2323-08"	74	"Lung Adeno"	2.06703910614525
"TCGA-44-A47G-01A-21D-A24D-08"	73	"Lung Adeno"	2.0391061452514
"TCGA-78-7162-01A-21D-2063-08"	73	"Lung Adeno"	2.0391061452514
"TCGA-44-2666-01A-41D-A27T-08"	72	"Lung Adeno"	2.01117318435754
"TCGA-62-8395-01A-11D-2323-08"	72	"Lung Adeno"	2.01117318435754
"TCGA-62-8398-01A-11D-2323-08"	72	"Lung Adeno"	2.01117318435754
"TCGA-69-8254-01A-11D-2284-08"	72	"Lung Adeno"	2.01117318435754
"TCGA-MP-A4T2-01A-11D-A24P-08"	72	"Lung Adeno"	2.01117318435754
"TCGA-93-A4JN-01A-11D-A24P-08"	70	"Lung Adeno"	1.95530726256983
"TCGA-44-2661-01A-01D-1105-08"	68	"Lung Adeno"	1.89944134078212
"TCGA-44-5645-01A-51D-A27T-08"	68	"Lung Adeno"	1.89944134078212
"TCGA-86-7714-01A-12D-2167-08"	68	"Lung Adeno"	1.89944134078212
"TCGA-J2-8192-01A-11D-2238-08"	68	"Lung Adeno"	1.89944134078212
"TCGA-49-AAQV-01A-11D-A397-08"	67	"Lung Adeno"	1.87150837988827
"TCGA-50-5932-01A-11D-1753-08"	67	"Lung Adeno"	1.87150837988827
"TCGA-55-8621-01A-11D-2393-08"	67	"Lung Adeno"	1.87150837988827
"TCGA-91-6847-01A-11D-1945-08"	66	"Lung Adeno"	1.84357541899441
"TCGA-MP-A4TD-01A-32D-A25L-08"	66	"Lung Adeno"	1.84357541899441
"TCGA-38-6178-01A-11D-1753-08"	65	"Lung Adeno"	1.81564245810056
"TCGA-69-7763-01A-11D-2167-08"	65	"Lung Adeno"	1.81564245810056
"TCGA-86-8076-01A-31D-2238-08"	64	"Lung Adeno"	1.7877094972067
"TCGA-73-7499-01A-11D-2184-08"	63	"Lung Adeno"	1.75977653631285
"TCGA-86-A4P7-01A-11D-A24P-08"	63	"Lung Adeno"	1.75977653631285
"TCGA-69-7760-01A-11D-2167-08"	62	"Lung Adeno"	1.73184357541899
"TCGA-86-8074-01A-11D-2238-08"	61	"Lung Adeno"	1.70391061452514
"TCGA-75-6207-01A-11D-1753-08"	60	"Lung Adeno"	1.67597765363129
"TCGA-73-4675-01A-01D-1265-08"	59	"Lung Adeno"	1.64804469273743
"TCGA-49-4510-01A-01D-1265-08"	58	"Lung Adeno"	1.62011173184358
"TCGA-67-3772-01A-01W-0928-08"	58	"Lung Adeno"	1.62011173184358
"TCGA-MP-A4T6-01A-32D-A25L-08"	58	"Lung Adeno"	1.62011173184358
"TCGA-50-5942-01A-21D-1753-08"	57	"Lung Adeno"	1.59217877094972
"TCGA-MP-A4SW-01A-21D-A24P-08"	56	"Lung Adeno"	1.56424581005587
"TCGA-MP-A5C7-01A-11D-A25L-08"	56	"Lung Adeno"	1.56424581005587
"TCGA-50-6591-01A-11D-1753-08"	55	"Lung Adeno"	1.53631284916201
"TCGA-97-8171-01A-11D-2284-08"	55	"Lung Adeno"	1.53631284916201
"TCGA-64-1680-01A-02D-0969-08"	54	"Lung Adeno"	1.50837988826816
"TCGA-93-A4JP-01A-11D-A24P-08"	54	"Lung Adeno"	1.50837988826816
"TCGA-50-5944-01A-11D-1753-08"	53	"Lung Adeno"	1.4804469273743
"TCGA-97-8547-01A-11D-2393-08"	53	"Lung Adeno"	1.4804469273743
"TCGA-99-AA5R-01A-11D-A397-08"	53	"Lung Adeno"	1.4804469273743
"TCGA-50-8457-01A-11D-2323-08"	52	"Lung Adeno"	1.45251396648045
"TCGA-55-6978-01A-11D-1945-08"	52	"Lung Adeno"	1.45251396648045
"TCGA-62-A472-01A-11D-A24D-08"	52	"Lung Adeno"	1.45251396648045
"TCGA-93-A4JO-01A-21D-A24P-08"	52	"Lung Adeno"	1.45251396648045
"TCGA-62-A46V-01A-11D-A24D-08"	51	"Lung Adeno"	1.42458100558659
"TCGA-86-6562-01A-11D-1753-08"	51	"Lung Adeno"	1.42458100558659
"TCGA-71-6725-01A-11D-1855-08"	50	"Lung Adeno"	1.39664804469274
"TCGA-50-6597-01A-11D-1855-08"	49	"Lung Adeno"	1.36871508379888
"TCGA-78-7163-01A-12D-2063-08"	49	"Lung Adeno"	1.36871508379888
